age;race;earnwke;employed;unemployed;married;union;ne_states;so_states;ce_states;we_states;government;private;self;educ_lths;educ_hs;educ_somecol;educ_aa;educ_bac;educ_adv;female
36;1;635;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
22;1;330;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
57;1;610;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
37;1;1500;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
31;1;480.76;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
30;1;480.76;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
52;1;1209.6;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
30;1;500;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
30;1;600;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
54;1;1153;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
46;2;;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
55;1;769.23;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
52;1;1269.23;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1
37;2;540;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
63;1;830.76;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
47;1;1210;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
40;3;440;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
57;1;1384.61;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
54;1;307.69;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
36;1;346;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
61;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
54;1;520;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
51;1;961.53;1;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
42;1;425;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1
50;1;1346.15;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
58;1;1252;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
52;1;1192.3;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
52;1;143;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
22;1;346.15;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
24;1;538.46;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
45;1;1788.46;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
51;1;336;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
30;1;540;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
24;1;884.61;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
26;1;160;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
61;1;1076;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
58;1;408.85;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
49;1;923.07;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
44;1;651;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
44;1;875;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
46;1;420;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
26;1;358;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
53;1;950;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
52;1;230.76;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
43;1;961.53;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0
39;1;1615.38;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
59;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
58;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
52;1;384.61;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
50;1;1538.46;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
30;1;653.84;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
41;1;900;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
35;3;576.92;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
21;3;500;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
29;1;378;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1
23;1;607.5;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
59;1;625;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
28;2;423.07;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1
36;1;1307.69;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
32;1;1269.23;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
27;1;884.61;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
46;1;725;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
63;1;480.76;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
58;1;730.76;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
23;1;91;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
31;1;826.92;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
18;1;56;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
48;1;2000;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
47;1;66.66;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
52;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
49;1;1192;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
50;3;500;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0
60;3;476;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1
40;1;865.38;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
47;1;640;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
47;1;2307.69;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
47;1;400;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1
59;1;;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
56;1;;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
54;1;1352;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
39;1;692.3;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
60;1;702.8;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
28;1;620;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
45;1;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
31;1;480;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
59;1;600;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
29;1;480;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
49;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
55;1;480;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
47;2;692.3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
29;1;903.84;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
25;1;576.92;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
25;1;900;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
27;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
20;1;440;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
22;1;260;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
20;1;158.25;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
24;1;350;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
24;1;600;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
24;1;100;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
42;1;500;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0
38;1;769;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
19;1;230.76;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
48;1;1634.61;1;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0
19;1;230.76;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
45;1;230.76;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
62;1;1134.61;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
36;1;1153.84;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
58;1;;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
58;1;;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
51;1;2884;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
53;1;600;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
36;1;461.53;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
54;1;1000;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
29;1;280;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
37;1;280;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
59;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
49;2;400;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
23;2;330;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
25;1;500;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
37;1;1250;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
58;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
56;1;1057.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
32;1;923.07;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
30;1;600;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
25;1;;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
29;1;520;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
58;1;1153.84;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
41;1;1000;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
32;1;498.75;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
21;1;192;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
33;1;240;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
23;1;144;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
61;1;800;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
35;1;1292;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
35;1;460;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
45;1;634;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
56;1;432;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
22;1;600;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
33;1;519;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
27;1;519;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
48;1;1173.07;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0
38;1;;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
33;3;800;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
54;1;2019.23;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
56;1;2180.8;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
58;1;;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
31;3;1153.84;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
28;3;769.23;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
42;1;475;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
43;3;393.75;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
44;2;730.76;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
34;1;992.3;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
32;1;250;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
56;1;1000;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
42;1;;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0
38;1;200;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
42;3;1384.61;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
30;2;750;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
60;1;718.75;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
46;1;788;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
49;3;795.6;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
46;1;393.75;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
58;1;203;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
54;1;2115.38;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
52;1;1153.84;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
38;1;480;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
59;1;;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1
38;1;1700;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
63;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
61;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
36;1;1550;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0
39;1;1550;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1
29;1;1050;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0
30;1;769.23;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
40;1;458.4;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1
29;2;222;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
40;1;300;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
21;1;650;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
23;3;650;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
54;1;450;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
53;1;1153.84;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
53;1;544;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
47;1;1903.84;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0
46;1;1453.84;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
32;2;400;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
31;2;576;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1
56;1;384.61;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
23;1;517.94;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
41;1;346;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
35;1;351;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
23;2;450;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
26;1;576.92;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
60;1;938;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
61;1;270;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
30;1;274.15;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
58;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
58;1;865.38;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
63;1;1057.69;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
28;1;1440;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0
25;1;769.23;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
45;1;1442.3;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1
39;1;1096.15;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1
23;1;400;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
22;1;150;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
29;1;237.6;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
41;1;1884;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
38;1;1135;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
35;1;2884.61;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
56;2;400;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
49;1;560;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
55;1;1000;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
55;1;753.84;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
54;1;807.69;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1
36;1;400;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
47;1;673;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
53;1;553.6;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
57;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
38;1;760;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1
27;1;653.84;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
25;1;136;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
50;1;300;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
56;1;96;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
51;3;576.92;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
43;1;461.53;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
53;1;600;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
18;1;150;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
50;1;230.76;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1
52;3;480.8;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
44;1;1000;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
31;1;1350;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
30;1;600;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1
26;2;296;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
18;1;224;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
31;1;600;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
56;1;2173.07;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
61;1;1442.3;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
19;1;345;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
61;1;184.61;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
50;2;296;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
53;2;420;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
37;1;;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
59;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
60;1;200;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
56;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
35;1;570;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
33;1;480;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
38;1;826;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
26;1;805;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
42;1;1923.07;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
38;1;270;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
44;1;700;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
35;1;480;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
55;1;846;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1
20;1;136;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
59;1;894.23;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
56;1;1432.69;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
55;1;850;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
34;1;384.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
30;1;505.5;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
55;1;73.5;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
31;1;1153.84;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
31;1;538.46;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
29;1;346.15;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
40;1;7.94;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
43;1;1884;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
40;1;961.53;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
61;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
57;1;;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
42;1;2884.61;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
54;1;576;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
33;1;200;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
55;1;304;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
55;1;412.5;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
48;1;720;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
35;3;647.5;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
32;1;2019.23;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
33;1;625;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
36;1;;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1
28;1;769;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
48;3;876.92;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
42;1;2115.38;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
19;1;320;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
46;2;740;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
46;1;400;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
28;1;576.92;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
29;1;500;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
31;1;601.5;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
40;1;1540;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
55;1;788.46;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
45;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
63;1;;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
39;1;1307.69;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
57;1;1846.15;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0
52;1;1849;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
45;1;865;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
56;1;865.38;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
55;1;300;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
36;1;1280;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
51;1;184.61;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
43;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
43;1;269;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
43;1;120;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
50;1;961.53;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
28;1;903.84;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
28;1;1346.15;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
32;1;1723.82;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
31;1;50;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
43;1;;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
40;1;1211.2;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
23;3;786;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
25;3;550;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
46;1;384.61;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
47;1;646;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
50;1;;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
51;1;;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1
51;1;760;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
46;1;690;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1
52;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
51;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1
58;1;592;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
57;1;2115.38;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
56;1;416.66;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1
61;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
